Restaurant Name;Country Code;City
Amritsari Express;1;New Delhi
Barista;1;New Delhi
Baskin Robbins;1;New Delhi
Bikano's Chat Cafe;1;New Delhi
Burger Singh;1;New Delhi
Cafe Grub;1;New Delhi
Chicago Pizza;1;New Delhi
Cocoberry;1;New Delhi
Dosa Plaza;1;New Delhi
Karim's;1;New Delhi
Kebab Xpress;1;New Delhi
Keventers;1;New Delhi
KFC;1;New Delhi
Paranthas 21;1;New Delhi
Subway;1;New Delhi
Wow! Momo;1;New Delhi
Berco's;1;New Delhi
Dunkin' Donuts;1;New Delhi
Giani's;1;New Delhi
The Beer Cafe;1;New Delhi
Basil Tree;1;New Delhi
Chaayos;1;New Delhi
QD's Restaurant;1;New Delhi
Ada e Handi Restaurant;1;New Delhi
Darjeeling Momos;1;New Delhi
Ingredients;1;New Delhi
Al Quresh;1;New Delhi
Angels in my Kitchen;1;New Delhi
Aapki Rasoi;1;New Delhi
Bats On Delivery;1;New Delhi
Bimbo Cakes;1;New Delhi
Burger Bros;1;New Delhi
Chinese Food Corner;1;New Delhi
CL Snacks;1;New Delhi
Kapoor's Sanjha Chulha;1;New Delhi
King's;1;New Delhi
Kumar Hotel;1;New Delhi
Kumar Pastry Shop;1;New Delhi
Midnight Adda;1;New Delhi
Mughlaai Daawat;1;New Delhi
Pindiwala;1;New Delhi
Pipes & Hipes;1;New Delhi
Sai Rasoi;1;New Delhi
Snaxpress Tastes & Cakes;1;New Delhi
Veggie Adda;1;New Delhi
C L Corner;1;New Delhi
Chin 10;1;New Delhi
Kati Roll Cottage;1;New Delhi
Kings Kulfi;1;New Delhi
Paramjeet Machi Wala;1;New Delhi
Rajan Corner;1;New Delhi
Amit Dhaba;1;New Delhi
Apni Rasoi;1;New Delhi
Chap Corner;1;New Delhi
Chinese Corner;1;New Delhi
Evergreen Punjabi Swad;1;New Delhi
Giani;1;New Delhi
Hot & Hot Shudhir Chinese Point;1;New Delhi
Hungerz Hub;1;New Delhi
Magic Mo:Mo Corner;1;New Delhi
Malhotra's Zayeeka;1;New Delhi
Moji Dhaba;1;New Delhi
Naughty 9 Kitchen & Bar;1;New Delhi
Street Chaat Chatoron Ka Adda;1;New Delhi
Syall Kotian Da Dhaba;1;New Delhi
Taaj Kitchen;1;New Delhi
Tirath Sweets;1;New Delhi
Tummyy Tull;1;New Delhi
34 Parkstreet Lane;1;New Delhi
Bhikaram Bhujawala;1;New Delhi
Chawla The Pastry Palace;1;New Delhi
Food Box;1;New Delhi
Foody Box;1;New Delhi
Giani;1;New Delhi
Green Chick Chop;1;New Delhi
Heaven's Shawarma;1;New Delhi
Hyderabad Spl. Chicken Biryani Point;1;New Delhi
Keshar;1;New Delhi
Madras Cafe;1;New Delhi
Milan Chole Bhature;1;New Delhi
New Laxmi Sweets;1;New Delhi
Pasta Hub;1;New Delhi
Patna Roll Center;1;New Delhi
Refuel;1;New Delhi
Saara Veg;1;New Delhi
SGF - Spice Grill Flame;1;New Delhi
Shivam Corner;1;New Delhi
Swad Mubarak;1;New Delhi
The Little Fork;1;New Delhi
The Metro Fast Food;1;New Delhi
Tibet Kujing;1;New Delhi
Yummy Adda;1;New Delhi
Bawarchi's Canteen;1;New Delhi
Bikaner Restaurant;1;New Delhi
Bikaner Sweets Chaat cafe;1;New Delhi
Brijwasi;1;New Delhi
Chaap Chaska;1;New Delhi
Delhi Chaap Express;1;New Delhi
Delhi Chaat Bhandar;1;New Delhi
Delhite Pнўtisserie;1;New Delhi
Desi Dhaba;1;New Delhi
Desi Thaat Amritsari Naan;1;New Delhi
Dhaba Express;1;New Delhi
Flavours Kitchen;1;New Delhi
Food Campus;1;New Delhi
Fresh Fast Food;1;New Delhi
Gungun Tiffin Services;1;New Delhi
Happy Italiano;1;New Delhi
Haryana Bhojnalaya;1;New Delhi
Hasty Tasty;1;New Delhi
Inam Muradabadi;1;New Delhi
Just In;1;New Delhi
Jyoti Dhaba;1;New Delhi
Lasha Chinese Food;1;New Delhi
Lasha Chinese Food;1;New Delhi
Lily Tasty Fast Food;1;New Delhi
Maa Vaishno Dinesh Dhaba;1;New Delhi
Madras Cafe;1;New Delhi
NIK's Chicken Corner;1;New Delhi
Om Shanti Foods;1;New Delhi
Panj Tara;1;New Delhi
Pasta Pizza & Roll Hut;1;New Delhi
Pheva Tandooris;1;New Delhi
Punjabi Delight;1;New Delhi
Punjabi Parantha Station and Punjabi Thali;1;New Delhi
Punjabi Paratha Station;1;New Delhi
Raja Rasoi;1;New Delhi
Rollacious;1;New Delhi
Singh Chicken;1;New Delhi
Special Tea Point;1;New Delhi
Spl. Flavour Sodas & Fruit shakes;1;New Delhi
Student Corner;1;New Delhi
Taneja Corner;1;New Delhi
Taste Zone;1;New Delhi
Tea Point;1;New Delhi
West Bangal Kolkata Hot Kathi Rolls;1;New Delhi
Asli Alam Muradabadi Biryani Centre;1;New Delhi
Cafe Rasoi;1;New Delhi
Chinese Food;1;New Delhi
Green Chick Chop;1;New Delhi
Hasty Tasty;1;New Delhi
Hunter's Kitchen;1;New Delhi
Manahang Restaurant;1;New Delhi
Mezbaan Restaurant;1;New Delhi
Moon Light Sweets;1;New Delhi
North East Castle;1;New Delhi
Pizza Point;1;New Delhi
Roll Point;1;New Delhi
Sanjha Tandoor;1;New Delhi
Sayyam;1;New Delhi
Shiv Bhojnalaya;1;New Delhi
Subway;1;New Delhi
Take Away;1;New Delhi
Vedanta's;1;New Delhi
Asian Chopstick;1;New Delhi
Chinese Delights;1;New Delhi
Dezertfox;1;New Delhi
Aggarwal Sweets;1;New Delhi
Aggarwal Sweets;1;New Delhi
Al Meraj Chicken Shop;1;New Delhi
Chinese Food Corner;1;New Delhi
Creative Food House;1;New Delhi
D.A.A.;1;New Delhi
Dee Cake Shop;1;New Delhi
Jaca Restaurant;1;New Delhi
King Of Roll;1;New Delhi
Kirti Food Plaza;1;New Delhi
KT's Shik-Shack;1;New Delhi
Namaste Restaurant;1;New Delhi
Nishaj Chicken Corner;1;New Delhi
Royal Bakery;1;New Delhi
S.R. Bakers;1;New Delhi
Shahi Muradabadi;1;New Delhi
Shree Vinayaga Restaurant;1;New Delhi
The Cake Basket;1;New Delhi
The Pure Kitchen;1;New Delhi
The Yolmo Kitchen;1;New Delhi
Zawlbuk;1;New Delhi
Anupam Restaurant;1;New Delhi
Bobby Di Punjabi Rasoi;1;New Delhi
Aditya Da Vaishno Dhaba;1;New Delhi
Aggarwal Bikaner Sweets;1;New Delhi
Aggarwal Sweet Centre;1;New Delhi
Anjel China & Tibetian Food;1;New Delhi
Annpurna Rasoi;1;New Delhi
Apni Rasoi;1;New Delhi
Bajrang Misthan Bhawan;1;New Delhi
Bake Town;1;New Delhi
Bikaner Sweets & Restaurant;1;New Delhi
Brown Town Bakers;1;New Delhi
Captain Food Factory;1;New Delhi
Cheffron Bakery;1;New Delhi
Chicken Darwar;1;New Delhi
Chili's Treat;1;New Delhi
Chilli Tadka;1;New Delhi
Chinese Food Point;1;New Delhi
Chinese Temptation;1;New Delhi
Dana Pani;1;New Delhi
Dev Sweets & Restaurant;1;New Delhi
Dilli Darbar Chicken Point;1;New Delhi
Food Point and Sweets Corner;1;New Delhi
Green Chick Chop;1;New Delhi
Grover Burfee & Cakes;1;New Delhi
Hans's Planet-F;1;New Delhi
Hotel Delhi 43;1;New Delhi
Kanhaiya Fast Food;1;New Delhi
Karol Bagh Ke Chhole Bhature;1;New Delhi
King's Food;1;New Delhi
Lamba Sweets Corner;1;New Delhi
Laxmi Food Corner;1;New Delhi
Lounge Bakery;1;New Delhi
Mehtaab Sweet Corner & Restaurant;1;New Delhi
Melting Food Point;1;New Delhi
Mithla Dhabha;1;New Delhi
Mittal Caterer;1;New Delhi
Mittal Restaurant & Fast Food;1;New Delhi
NBC Nirankari Bakers;1;New Delhi
Pind Balluchi;1;New Delhi
Prem Chinese Fast Food;1;New Delhi
Punjabi Rasoi;1;New Delhi
Punjabi Special;1;New Delhi
Radhe Shyam Dhaba;1;New Delhi
Raj Rasoi;1;New Delhi
Raju De Special Paneer Wale;1;New Delhi
Sangeeta Dhaba;1;New Delhi
Sat Narayan Fast Food;1;New Delhi
Shahi Chicken Point;1;New Delhi
Sharma Sweets;1;New Delhi
Shere Hind Chicken Corner;1;New Delhi
Shiv Shakti Dhaba;1;New Delhi
Shree Shyam Sweets;1;New Delhi
Shri Shyam Ji Shudh Shakahari Bhojnalaya;1;New Delhi
Sky Hawk;1;New Delhi
Snack Shack;1;New Delhi
Soya Bite's;1;New Delhi
Soya Bite's;1;New Delhi
Taj Mahal Dhaba;1;New Delhi
Yadav Sweets;1;New Delhi
Yummy Chinese Food;1;New Delhi
Aggarwal Sweets Corner;1;New Delhi
Anand Sweets;1;New Delhi
Annapurna Sweets Palace;1;New Delhi
Aujla's Punjabi Zaika;1;New Delhi
Baba Ji;1;New Delhi
Babu Soup Wala;1;New Delhi
Baketown By Gagan Bakers;1;New Delhi
Bala Ji Rasoi;1;New Delhi
Bansiwala Sweets & Caterers;1;New Delhi
Best Chicken Corner;1;New Delhi
Bhardwaj Bakery;1;New Delhi
Bikaner Sweets & Restaurant;1;New Delhi
Classic Chef Corner;1;New Delhi
Dabas Ke Special Chole Bhature;1;New Delhi
Daily Belly;1;New Delhi
Deep Bakery And Cake;1;New Delhi
Dhaba NH10;1;New Delhi
Dilkhush Dhaba;1;New Delhi
Do Bhai Paneer Wale And Sweets;1;New Delhi
Dosa and Pizza Corner;1;New Delhi
Gulati Ki Rasoi;1;New Delhi
JMD Family Restaurant;1;New Delhi
Jyoti Sweets;1;New Delhi
Khana Khazana;1;New Delhi
Krishna Panjabi Rasoi;1;New Delhi
Lazeez Zaika;1;New Delhi
Mannat Chinese Fast Food;1;New Delhi
Pizza Hot;1;New Delhi
Raju Fast Food;1;New Delhi
Ramesh Caterers & Dhaba;1;New Delhi
Sethi's Express;1;New Delhi
Shahi Chicken Biryani Corner;1;New Delhi
Spicy Curry;1;New Delhi
Super Star Restaurant;1;New Delhi
Swagi Food Corner;1;New Delhi
Taoji Ke Amratsari Naan;1;New Delhi
TCW Chaat Point;1;New Delhi
The Food Express;1;New Delhi
The Pizza Family;1;New Delhi
The Regal Chicken Corner;1;New Delhi
Welcome Rasoi;1;New Delhi
Agarwal Sweets;1;New Delhi
Aurangzeb Rd;1;New Delhi
Bengali Sweet Corner;1;New Delhi
Cafe Coffee Day;1;New Delhi
Chinese K. Food;1;New Delhi
Chocowell;1;New Delhi
Choice;1;New Delhi
Desi Street;1;New Delhi
Enigma Lounge;1;New Delhi
Flavors Of London;1;New Delhi
Frontier;1;New Delhi
Green Chick Chop;1;New Delhi
Hot House Grill;1;New Delhi
Kanshi Ram Chole Kulche Wala;1;New Delhi
Kents Fast Food;1;New Delhi
Paharia Meat & Chicken Shop;1;New Delhi
Palji Corner;1;New Delhi
Paratha Hi Paratha;1;New Delhi
Picasso Roof Top;1;New Delhi
RK Dosa;1;New Delhi
Sandoz;1;New Delhi
Sardar Ji;1;New Delhi
Satkar Fast Food;1;New Delhi
Sweetheart Cupcakes;1;New Delhi
The Earthen Grill;1;New Delhi
Twenty Four Seven;1;New Delhi
A Patisseries Gallery;1;New Delhi
Aggarwal Bikaneri Sweets;1;New Delhi
Aggarwal Sweets & Bakers;1;New Delhi
Avatar Da Dhaba;1;New Delhi
Bengali Restaurant;1;New Delhi
Biryani Express;1;New Delhi
Brahm Point Fast Food;1;New Delhi
Chinese Hot;1;New Delhi
Curry Man;1;New Delhi
Diya Chinese Food;1;New Delhi
Foodies;1;New Delhi
Fresh Meat CO;1;New Delhi
Hans Fast Food Center;1;New Delhi
Happy Hours;1;New Delhi
Khalsa Eating Point;1;New Delhi
Krishna Yummy Foods;1;New Delhi
Laxmi Dhaba;1;New Delhi
Milan Shudh Vaishno;1;New Delhi
Milko Sweets Corner;1;New Delhi
New Punjabi Chaap Corner;1;New Delhi
Nik's Chawla Chik Inn;1;New Delhi
Paras Corner;1;New Delhi
Punjabi Tadka;1;New Delhi
Sardar A Pure Meat Shop;1;New Delhi
Shahi Hyderbadi Biryani;1;New Delhi
Shashi's China Wok;1;New Delhi
Urban Palate;1;New Delhi
Wrapss;1;New Delhi
China Kitchen;1;New Delhi
Chowringhee;1;New Delhi
D-Food;1;New Delhi
Kith N Kin Cafeteria;1;New Delhi
Lazeez Rasoi;1;New Delhi
Red Rose Restaurant;1;New Delhi
Shri Bikaner Sweets & Restaurant;1;New Delhi
Welcome Family Restaurant;1;New Delhi
Al Bake;1;New Delhi
Americana Kitchen and Bar;1;New Delhi
Bawa Snacks Corner;1;New Delhi
Bhimsain's Bengali Sweet House;1;New Delhi
Cafe Coffee Day;1;New Delhi
Cafe Coffee Day;1;New Delhi
Dolce Gelato;1;New Delhi
Domino's Pizza;1;New Delhi
Gopala;1;New Delhi
New Punjabi Khana;1;New Delhi
New Vishal Corner;1;New Delhi
Punjabi Khana;1;New Delhi
Rajshree;1;New Delhi
Snack Junction;1;New Delhi
Sona;1;New Delhi
Southy;1;New Delhi
The First Floor;1;New Delhi
Hype;1;New Delhi
McDonald's;1;New Delhi
New Punjabi Khana;1;New Delhi
Pizza Hut Delivery;1;New Delhi
Shree Rathnam;1;New Delhi
Subway;1;New Delhi
Al Mughal;1;New Delhi
Anupama Restaurant;1;New Delhi
Cafe Einstein;1;New Delhi
Delicious Eating Corner;1;New Delhi
Gupta Rasoi;1;New Delhi
Paras Chicken Point;1;New Delhi
Ralhan Eating Corner;1;New Delhi
Pind Balluchi;1;New Delhi
Oh! Calcutta;1;New Delhi
Alcoholic Lounge & Bar;1;New Delhi
Baljeet's Amritsari Koolcha;1;New Delhi
Bikanervala;1;New Delhi
Cafe Coffee Day;1;New Delhi
Chicago Pizza;1;New Delhi
Cocoberry;1;New Delhi
Dilli Chaap Wale;1;New Delhi
Dips;1;New Delhi
Domino's Pizza;1;New Delhi
Gullu's;1;New Delhi
Hashtag Foods;1;New Delhi
Mini Meals;1;New Delhi
No Name - Taste Hi Kaafi Hai;1;New Delhi
Pind Balluchi;1;New Delhi
Pizza Hut;1;New Delhi
Raj Bhature wala;1;New Delhi
Rolls Tiger;1;New Delhi
SGF - Spice Grill Flame;1;New Delhi
Smoksha Cafe and Lounge;1;New Delhi
Subway;1;New Delhi
Sura Vie;1;New Delhi
Billu's Hut;1;New Delhi
BTW;1;New Delhi
Burger King;1;New Delhi
Cafe Coffee Day;1;New Delhi
Chills 'n' Grills;1;New Delhi
Fusion N Food;1;New Delhi
Giani;1;New Delhi
Hot Spot;1;New Delhi
La Americana;1;New Delhi
Mogambo Khush Hua;1;New Delhi
Niti Shake & Ice Cream Hub;1;New Delhi
Pacific Asia;1;New Delhi
Papa Veg Chinese Food;1;New Delhi
Pasta Hut;1;New Delhi
Ram G Snacks & Food Corner;1;New Delhi
Sandwich King;1;New Delhi
Shake Eat Up;1;New Delhi
Starbucks;1;New Delhi
The Chai Story;1;New Delhi
Themis Barbecue House;1;New Delhi
Utsav;1;New Delhi
Barbeque Nation;1;New Delhi
Bistro 57;1;New Delhi
Calendar Khana Laao;1;New Delhi
Chaayos;1;New Delhi
Eleven Course;1;New Delhi
Sinciti;1;New Delhi
Admission Lounge;1;New Delhi
Al Zaika;1;New Delhi
Angels in my Kitchen;1;New Delhi
Asian Curry;1;New Delhi
Chaska;1;New Delhi
Chik Chow;1;New Delhi
Deep Sweet Corner;1;New Delhi
Deepika Khaitan's Cakes;1;New Delhi
Dhaba On Wheels;1;New Delhi
Domino's Pizza;1;New Delhi
Evergreen Sweets;1;New Delhi
Gopala;1;New Delhi
Green Chick Chop;1;New Delhi
Halal Pizza Fun;1;New Delhi
Keventers;1;New Delhi
Khan Chicken Biryani;1;New Delhi
McDonald's;1;New Delhi
Midnight Bites;1;New Delhi
Moti Mahal Delux;1;New Delhi
MT Everest Food Corner;1;New Delhi
Muradabad Ki Mashoor Sama Chicken Biryani;1;New Delhi
New Laziz;1;New Delhi
Talab South Indian Restaurant;1;New Delhi
Tipu Sultan Chicken Point;1;New Delhi
Yo Wok;1;New Delhi
Zoet Desserts;1;New Delhi
Zooby's Kitchen;1;New Delhi
Hotel Malabar;1;New Delhi
Hwealthcafe;1;New Delhi
Noorjahan;1;New Delhi
Pizza Hut Delivery;1;New Delhi
Sushiya Express;1;New Delhi
Tuptakes;1;New Delhi
Annapurna Food Point;1;New Delhi
Arabian & Turkish Cafн©;1;New Delhi
Brij Palace Restaurant;1;New Delhi
Bruncheez;1;New Delhi
Buena Tierra;1;New Delhi
Cafe Coffee Day;1;New Delhi
Chokoreto - The Cake Design Studio;1;New Delhi
Crazylicious Cakes N Desserts;1;New Delhi
Halal Pizza 'n' Joy;1;New Delhi
Shree Bhojnalaya;1;New Delhi
Shree Laxmi Dhaba;1;New Delhi
Swaad Restaurant;1;New Delhi
The Bay Leaf;1;New Delhi
Lotus Pond;1;New Delhi
Cafe Turtle;1;New Delhi
Gulfam Kashmiri Wazwan;1;New Delhi
Kit Care Kabab Corner;1;New Delhi
Liter Basar;1;New Delhi
N. Iqbal Restaurant;1;New Delhi
Ghalib Kabab Corner;1;New Delhi
Karim's;1;New Delhi
Chick Fish Point;1;New Delhi
Monis Kada Hotel;1;New Delhi
Comesum;1;New Delhi
Lunch Express;1;New Delhi
Aloo Bhaji Restaurant;1;New Delhi
Chinese Corner;1;New Delhi
Gupta Bhojnalya;1;New Delhi
Sam's 22;1;New Delhi
The Bakery;1;New Delhi
Twenty Four Seven;1;New Delhi
Vishal Snacks;1;New Delhi
Chawla Dhaba;1;New Delhi
Shri Gupta'z;1;New Delhi
The Golden Leaf;1;New Delhi
Red Moon Bakery;1;New Delhi
Cafe Point;1;New Delhi
TLC Kitchen;1;New Delhi
Berco's;1;New Delhi
Bikano Chat Cafe;1;New Delhi
BonJuz;1;New Delhi
Cafe Coffee Day - The Lounge;1;New Delhi
Chicago Pizza;1;New Delhi
Domino's Pizza;1;New Delhi
Dosa Village;1;New Delhi
Dunkin' Donuts;1;New Delhi
Gelato Italiano;1;New Delhi
Gelato Vinto;1;New Delhi
Keventers;1;New Delhi
KFC;1;New Delhi
Kings Kulfi;1;New Delhi
Mr. Sub;1;New Delhi
Shanghai Moon;1;New Delhi
The Blue Tandoor;1;New Delhi
Costa Coffee;1;New Delhi
Giani's;1;New Delhi
Hinglish - Cafe Beach Bar;1;New Delhi
Spaghetti Kitchen;1;New Delhi
Subway;1;New Delhi
Swiss Softy;1;New Delhi
The Bubble Tea;1;New Delhi
Creambell & Chocoxess;1;New Delhi
Hang Out;1;New Delhi
Mx Corn;1;New Delhi
The Belgian Fries Company;1;New Delhi
Al-Sameer;1;New Delhi
Allure;1;New Delhi
BarShala;1;New Delhi
Bikaner House;1;New Delhi
Cafe Coffee Day;1;New Delhi
Cafe CoffeeCo;1;New Delhi
Cafe Festa;1;New Delhi
Cheers Lounge Bar;1;New Delhi
Chowmein Hut;1;New Delhi
Club India Cafe & Restaurant;1;New Delhi
Domino's Pizza;1;New Delhi
Everest Bakery Cafe;1;New Delhi
Everest Kitchen;1;New Delhi
Exotic Rooftop Restaurant;1;New Delhi
Flavours;1;New Delhi
Gagan Assam Bengal Restaurant;1;New Delhi
Gold Resto Bar;1;New Delhi
Grand Madras Cafe;1;New Delhi
Green Chilli;1;New Delhi
Gurdev Punjabi Restaurant;1;New Delhi
Haji Irshad Biryani Centre;1;New Delhi
Hungerzz Grill;1;New Delhi
Janta Sweets;1;New Delhi
Khosla Cafe;1;New Delhi
King Bar & Restaurant;1;New Delhi
Le Fairway Restaurant & Bar;1;New Delhi
Madan Cafe & Restaurant;1;New Delhi
Malhotra Restaurant;1;New Delhi
Metropolis Bar;1;New Delhi
Mikky Restaurant;1;New Delhi
Mourya Sweets Chat Bhandar;1;New Delhi
My Bar & Restaurant;1;New Delhi
My Love Restaurant & Bar;1;New Delhi
Organic German Bakeshop - Brown Bread Bakery;1;New Delhi
Paankhuri Restaurant;1;New Delhi
Pardeep Corner;1;New Delhi
Pehalwan Da Hotel;1;New Delhi
Pizza Hut Delivery;1;New Delhi
Re Cafe;1;New Delhi
Rumi Amritsari Naan;1;New Delhi
Sagar Bar-Be Que;1;New Delhi
Satyam Rooftop Restaurant;1;New Delhi
Sethi Restaurant;1;New Delhi
Shri Bankey Bihari Samosa Wala;1;New Delhi
Sonu South Indian Restaurant;1;New Delhi
Southern Welcome Restaurant;1;New Delhi
Swagat Dhaba;1;New Delhi
Tadka 4986;1;New Delhi
The Drunkyard Cafe;1;New Delhi
The Gem Bar & Restaurant;1;New Delhi
The Indian Grill Restaurant;1;New Delhi
True Blue;1;New Delhi
U Like;1;New Delhi
Vaga Bond;1;New Delhi
Vrinda Vaishno Dhaba;1;New Delhi
White Heart Restro Bar;1;New Delhi
Haldiram Bhujiawala;1;New Delhi
Maa Bhagwati;1;New Delhi
Cafe Brownie;1;New Delhi
Cafexpress;1;New Delhi
Mauja Hi Mauja;1;New Delhi
Metro Bar & Family Restaurant;1;New Delhi
Bajaj Vaishno Dhaba;1;New Delhi
Sita Ram Diwan Chand;1;New Delhi
Aayush Food Plaza;1;New Delhi
Ankit Fast Food Corner;1;New Delhi
Da Pizza Corner;1;New Delhi
Mughal Zaika Chicken Point;1;New Delhi
Nawab Restaurant;1;New Delhi
New Bikaner Sweets;1;New Delhi
Pizza Yum;1;New Delhi
Radhika Sweets;1;New Delhi
Satguru Di Hatti;1;New Delhi
Sher-E-Punjab;1;New Delhi
Shudh Vaishno Amritsari Naan;1;New Delhi
Sumit Sweets;1;New Delhi
Aggarwal Bikaner Wala;1;New Delhi
Aggarwal Sweet Centre;1;New Delhi
Aggarwal Sweet India;1;New Delhi
Aggarwal Sweets Centre;1;New Delhi
Aggarwal Sweets;1;New Delhi
Anupama Snacks and Sweets Corner;1;New Delhi
Baba Ka Dhaba;1;New Delhi
Balaji Eating Point;1;New Delhi
Bhagat Ji Sweets;1;New Delhi
Bikaner Sweet Corner;1;New Delhi
Chavi Food Point;1;New Delhi
Cook & Connect;1;New Delhi
Dinesh Ka Mithila Dhaba;1;New Delhi
Domino's Pizza;1;New Delhi
Flavors Of London;1;New Delhi
Flavours Of London;1;New Delhi
Foji Bhai Hotel;1;New Delhi
Green Chilli;1;New Delhi
Hook N Cook;1;New Delhi
Hyderabadi & Muradabadi Chicken Corner;1;New Delhi
It's Pizza Town;1;New Delhi
ITO Ke Mashoor Chole Bhature;1;New Delhi
Janta Special Lassi Corner;1;New Delhi
Kairi The Royal Taste;1;New Delhi
Kasba;1;New Delhi
Kayasthas Food Junction;1;New Delhi
KGN Chicken Corner;1;New Delhi
Maggi Point;1;New Delhi
Momozone;1;New Delhi
Munna Bakery;1;New Delhi
N.S. Pizza Point;1;New Delhi
Nand Bhai Chholey Bhature;1;New Delhi
New Lazeez Tandoor;1;New Delhi
Pizza Day;1;New Delhi
Pizza Day;1;New Delhi
Pritam Tiffin Service;1;New Delhi
Rana Sweets and Restaurant;1;New Delhi
Rastogi Sweets & Caterers;1;New Delhi
Recipe Tadka;1;New Delhi
Sahi Pakde Hain;1;New Delhi
Sher e Punjab Rasoi;1;New Delhi
Shyam Rasoi;1;New Delhi
Subhan Chicken Biryani;1;New Delhi
Surprise - Bakers & Bites;1;New Delhi
The Night Rider;1;New Delhi
Vikram Ji Snacks;1;New Delhi
Yadav Chaat Bhandar;1;New Delhi
Yadav Ji Chholey Bhature;1;New Delhi
Burger King;1;New Delhi
Chaayos;1;New Delhi
Berco's;1;New Delhi
Chicago Pizza;1;New Delhi
Domino's Pizza;1;New Delhi
Dunkin' Donuts;1;New Delhi
Keventers;1;New Delhi
Khan Chacha;1;New Delhi
Wow! Momo;1;New Delhi
Aalis Kathi Kabab;1;New Delhi
Dill's Chawla Chik Inn;1;New Delhi
Ipshita's Cakes Mamma Bakes;1;New Delhi
Big Wong;1;New Delhi
Giani's;1;New Delhi
Baskin Robbins;1;New Delhi
Chicken Inn;1;New Delhi
Ichiban;1;New Delhi
Krishna Di Kulfi;1;New Delhi
Pindi;1;New Delhi
Veg Gulati;1;New Delhi
Chor Bizarre;1;New Delhi
Gulati;1;New Delhi
Havemore;1;New Delhi
Aggarwal Sweets;1;New Delhi
Om Sai Dosa Corner;1;New Delhi
Angelena Restaurant;1;New Delhi
Chennai Dosa Express;1;New Delhi
Chennai Dosa Xpress;1;New Delhi
Domino's Pizza;1;New Delhi
Foodizm;1;New Delhi
Healthy Nutrienty;1;New Delhi
Kalka Ji Rasoi;1;New Delhi
Kolkata Biriyani On Call;1;New Delhi
Mahavir Sweets;1;New Delhi
Massi's Kitchen;1;New Delhi
New Shama Chicken Restaurant;1;New Delhi
Pizza King;1;New Delhi
Raj Shri;1;New Delhi
Roll Junction;1;New Delhi
Sai Bhojanalay;1;New Delhi
Shree Balaji Caterers;1;New Delhi
Smily Cakes;1;New Delhi
Zaika Restaurant;1;New Delhi
34, Chowringhee Lane;1;New Delhi
A Pizza House;1;New Delhi
Amrit Family Rasoi;1;New Delhi
Bake Club;1;New Delhi
Cafe Coffee Day;1;New Delhi
Cake O Frost;1;New Delhi
Chawla Kitchen;1;New Delhi
Cherry Fresh;1;New Delhi
Chocooze;1;New Delhi
Chuk Chuk Mail;1;New Delhi
Da Pizza Bakers;1;New Delhi
Domino's Pizza;1;New Delhi
Green Chick Chop;1;New Delhi
Grill Zone;1;New Delhi
Grover Mithaivala;1;New Delhi
Hong Kong Express;1;New Delhi
Hot Spot Roll Corner;1;New Delhi
Jaiveer Naan & Chaap;1;New Delhi
Jaiveer Naan & Chaap;1;New Delhi
Kabab Hut;1;New Delhi
Kabbaba;1;New Delhi
McDonald's;1;New Delhi
New Durga Corner;1;New Delhi
New Durga Dosa Corner;1;New Delhi
Pishori Chicken;1;New Delhi
Pizza Break;1;New Delhi
Pizza Hut Delivery;1;New Delhi
PK Shoppe;1;New Delhi
Pudding & Pie;1;New Delhi
Punjabi Angithi;1;New Delhi
Punjabi Handi;1;New Delhi
Quality Cake Shop;1;New Delhi
Rahul's Rasoi;1;New Delhi
RTW;1;New Delhi
Sahib e Aalam;1;New Delhi
Shree Durga Dosa;1;New Delhi
Shree Durga Dosa;1;New Delhi
Shree Rathnam;1;New Delhi
Sunil Momos.Com;1;New Delhi
Temptation Food;1;New Delhi
Wheelyz;1;New Delhi
Ashok Meat Wala;1;New Delhi
Biryani Sons & Co.;1;New Delhi
Curry Tree;1;New Delhi
Deli 63;1;New Delhi
Friends Shawarma;1;New Delhi
Ganesh Restaurant;1;New Delhi
Kake Da Hotel;1;New Delhi
Nirmal Vada Pav;1;New Delhi
Oasis Baklawa;1;New Delhi
Puri Bakers;1;New Delhi
Wonder Taste of Spices;1;New Delhi
Biryaniwala;1;New Delhi
Firangi N More;1;New Delhi
Pakwan;1;New Delhi
Subway;1;New Delhi
24x7;1;New Delhi
Cafe Cook;1;New Delhi
La-Nawaab;1;New Delhi
Roadside Cafe;1;New Delhi
Royal India Food Plaza;1;New Delhi
Sir John Bakery Cafe;1;New Delhi
Bikku Bakes;1;New Delhi
Giani;1;New Delhi
Zune - Piccadily Hotel;1;New Delhi
361 Restaurant & Banquet;1;New Delhi
6 Pack Momos;1;New Delhi
Amritsari Kulcha;1;New Delhi
Bake Houz;1;New Delhi
